-0.19769,-0.38314,-0.12688,-0.12629,-0.20336,-0.29039,-1.4146,0.043557,-0.36598,-0.61899,0.35377,-0.67798,-0.68611,0.40323,-0.71213,-0.30169,-0.44448,0.045973,0.47891,0.14268,-0.030407,1.0268,0.91415,-0.15936,0.22314,0.20775,0.1892,-0.22783,-0.25625,0.3711,0.91716,0.952,1.1527,-0.79171,-0.3382,0.14186,-0.30611,0.62407,-0.45176,0.03622,0.26984,-0.57687,1.0105,0.21017,-0.43396,1.0167,1.4379,0.94712,0.43501,1,
-0.10224,0.46105,-0.28264,-0.70814,0.57134,0.69843,0.25802,-0.068251,0.061062,-0.26351,0.39411,0.39084,0.87757,0.1471,-0.53352,-0.15145,0.89267,0.26482,0.15121,-0.0026673,0.092055,0.50913,0.53819,0.24167,0.47515,0.79097,0.11058,0.049762,0.57603,0.38465,0.45804,1.6289,1.0431,0.02045,0.41804,0.68607,0.020099,0.30492,-0.28682,-0.18078,0.77099,-0.13281,0.69571,1.3348,0.44406,0.96961,0.80926,-0.092847,1.3241,1,
-0.30745,-0.31341,0.11276,-0.434,-0.12772,-0.34128,-0.54453,0.3895,0.18341,-0.67956,-0.17094,-0.053886,-0.6455,-0.19314,-0.59736,-0.69416,-0.56375,-0.1411,-0.07189,-0.54483,0.074705,-0.21749,-0.82107,-0.35342,-0.20004,-0.19206,0.21948,0.63815,0.61462,0.31353,-0.64717,0.20938,1.4508,-0.49654,-0.43821,-0.13733,-0.06532,-0.67962,0.16916,0.27029,0.4993,0.49072,0.093837,-0.13517,-0.60049,-0.742,-0.33703,0.20065,0.35114,1,
0.26858,0.023331,0.67005,0.70223,0.096514,-0.27377,-0.086738,0.28689,-0.1114,-0.13365,-0.039938,0.56144,0.26724,-0.19997,0.075263,-0.078307,-0.14968,-0.45073,-0.54904,0.60804,0.020454,-0.051626,-0.29384,0.090368,0.083456,0.057291,0.44103,0.43891,0.15065,-0.38945,0.37876,0.043379,0.57699,0.13439,-0.1083,-0.0030175,0.27656,0.090162,0.052649,0.21781,-0.095915,0.26622,0.070825,0.41532,0.65711,0.75138,0.84553,0.73281,1.329,1,
0.45346,-0.43911,-0.21579,0.48416,-0.10226,-0.4894,-0.37651,-0.088912,-0.36836,-0.43576,0.17045,0.41455,-0.3114,-0.899,-0.15001,-0.43387,-0.42336,0.34643,-0.46799,-0.091441,-0.13062,0.037533,-0.18183,-0.50002,0.10746,0.7402,0.68708,-0.16499,0.41622,-0.4757,-0.19803,-0.36718,-0.10444,-0.01661,-0.56398,-0.60354,-0.082718,0.54705,0.12867,-0.28567,-0.5059,0.41245,0.25066,0.19124,-0.23466,-0.44894,-0.020498,0.56755,0.4301,1,
0.0013533,-0.10507,-0.26516,-0.7144,-0.1915,-0.29198,-0.24937,0.03916,0.4041,0.59523,1.0433,0.67623,0.19999,-0.33451,-0.31383,-0.16521,-0.36366,0.25112,-0.76499,0.092175,0.77181,-0.25751,-0.2151,-0.53514,0.0093498,0.44901,-0.55216,0.04844,-0.0061947,-0.076681,-0.11667,-0.088463,0.46921,-0.038387,0.051593,-0.059395,-0.14728,0.64516,0.58829,0.39479,-0.37244,0.77849,0.43344,0.17587,0.040395,-0.33617,1.0571,0.49082,-0.038158,1,
0.005422,0.14412,-0.44679,-0.44462,-0.21865,-0.081728,-0.090806,0.054975,0.20058,0.091345,0.12159,-0.39588,0.01062,-0.13817,-0.41575,0.078648,-0.40744,0.063705,-0.47805,0.035752,0.33617,-0.27955,-0.053658,-0.41127,-0.46633,-0.33532,-0.071608,0.23358,0.080876,0.068435,0.11321,-0.28296,-0.34496,0.18151,-0.16244,-0.22723,-0.69018,0.21625,0.43364,-0.038932,0.056269,0.70318,0.14124,-0.50994,0.73707,-0.52572,-0.49587,0.20178,0.20887,1,
-0.011523,-0.12281,-0.032393,0.012365,-0.15279,0.11188,0.18583,0.24052,-0.050567,0.22938,-0.28016,-0.49686,0.24826,-0.13966,0.20943,0.069599,0.24618,0.67972,-0.46496,-0.016632,0.62958,0.13217,0.062068,0.64317,0.38952,0.4358,0.29325,-0.043965,0.39975,-0.50132,0.28923,0.38978,-0.061931,0.020285,-0.18697,-0.19184,-0.34182,0.34543,0.012631,-0.42991,0.74994,0.54967,-0.048335,-0.18441,0.32183,0.052895,0.053576,-0.60501,0.13265,1,
-0.29872,-0.58168,-0.29339,0.359,0.032093,0.33407,0.41946,-0.33853,-0.48888,-0.54878,-0.15595,-0.71335,-0.26751,0.29985,0.14573,-0.032871,0.30825,0.047487,-0.24669,0.14965,0.40028,0.34352,-0.0041572,-0.48106,-0.30492,0.34051,0.014396,0.16473,-0.33721,-0.10649,-0.58656,0.16604,-0.074364,0.16629,-0.087531,-0.10654,-0.58716,-0.50676,-0.17553,-0.20889,0.47494,0.21373,-0.17999,-0.090644,-0.27259,-0.27272,-0.02542,-0.56393,-0.15659,1,
0.01225,-0.27202,-0.40398,-0.40037,0.092806,0.25793,0.41709,-0.042769,-0.2689,-0.0097179,-0.0048,-0.43465,-0.20207,0.14426,0.53171,0.32531,0.5085,-0.024892,0.43011,-0.19384,0.48592,0.41566,0.157,0.57082,0.57561,-0.069381,-0.2518,-0.23612,-0.084708,-0.24623,-0.54785,0.30249,0.14653,0.36589,-0.027981,-0.087774,-0.50433,0.18248,0.31905,-0.12098,-0.19518,-0.050602,0.0066634,-0.34548,-0.39301,0.055895,-0.25118,-0.31404,-0.44202,1,
-27.311,-16.031,-6.4483,-4.3869,-13.811,-12.071,-18.055,-17.805,-18.434,-17.842,-19.044,-20.876,-21.689,-22.141,-23.691,-25.038,-25.178,-19.848,-22.258,-25.37,-25.946,-26.639,-26.185,-18.244,-7.4746,-17.055,-24.565,-26.092,-23.826,-11.618,-12.481,-16.912,-23.392,-12.714,-10.604,-19.064,-24.239,-27.227,-27.587,-28.349,-29.462,-29.893,-30.17,-27.734,-27.973,-28.64,-28.627,-16.764,-3.4363,1,
6.6229,8.4524,4.4683,8.9101,11.284,14.944,12.11,10.786,10.72,11.197,9.9859,9.0196,8.6733,8.9526,8.8271,7.1789,7.3046,9.3526,8.5803,8.0757,8.7278,7.9288,8.1477,11.356,16.442,14.347,10.197,8.3101,6.6075,14.452,13.414,10.073,8.9894,14.434,14.526,10.872,10.676,9.114,8.1322,6.0011,6.0597,5.2222,4.6285,8.343,7.8477,7.6589,7.5695,8.0318,12.574,1,
2.4166,7.3928,1.5437,4.2759,4.9345,3.9002,3.4961,3.5086,2.9384,3.189,2.223,1.7006,1.8984,2.9647,4.0813,4.4063,1.7739,-0.10323,2.1864,2.3338,2.1842,2.4002,2.2539,1.4702,1.9195,6.674,3.8709,2.6508,1.2582,2.0835,4.4217,4.8452,3.6277,2.9163,2.9199,3.8098,4.9542,3.7308,2.6784,0.77941,0.15862,1.2583,-0.95675,0.58026,1.1894,0.83195,1.5194,1.2514,0.96057,1,
1.4884,3.5249,3.4629,3.5065,3.4845,2.1659,3.9967,2.4383,2.0786,2.1489,1.9827,1.7331,3.0912,2.7752,3.5227,3.5935,1.8496,1.4018,1.5095,1.2699,1.9109,2.0528,2.0643,0.68862,2.4701,3.8045,2.3187,2.4074,0.54556,1.9924,4.539,3.8748,2.5253,1.922,2.996,4.3363,2.8497,1.8565,2.5954,0.80575,0.15821,0.23371,-0.99798,0.36925,0.64991,0.022823,0.40262,1.2893,3.3784,1,
0.66777,1.2085,1.3284,0.86142,1.3122,0.27316,1.4524,0.4267,-0.49126,0.11766,-0.48345,-0.278,0.13684,0.032664,1.8777,2.135,1.3773,1.5195,1.5333,2.4482,2.5691,1.9614,1.7892,0.5374,-0.53632,0.93252,2.0189,1.727,0.34395,-0.49483,0.02859,0.93813,0.96369,-0.81563,-0.72492,0.46175,1.6941,1.7482,1.4637,0.7284,-0.41043,0.1339,-0.37957,0.31375,0.60894,0.076644,0.16703,0.10649,-0.79549,1,
0.20036,1.5972,2.095,0.82446,1.9713,0.73998,1.8051,2.0753,1.5031,2.3464,2.5727,2.296,1.2612,1.1607,2.2485,2.0235,1.2296,1.4392,1.4609,1.7023,1.1748,1.5702,1.2193,0.80499,1.9197,2.9971,1.8192,2.3476,1.0336,1.6476,2.1258,1.2754,1.762,1.0418,1.6284,1.9876,2.158,2.8173,1.3488,1.456,0.93241,1.3134,0.55017,0.486,0.50311,1.6663,0.30228,0.26441,1.9322,1,
-0.43343,-0.15211,0.37561,-0.47594,0.29148,-0.46405,0.26926,-0.35645,-0.56377,-0.79692,0.41194,-0.57421,0.22814,-0.15227,0.32545,-0.096073,-0.38934,0.57841,0.84968,1.4749,0.24921,-0.23487,-0.093894,0.51434,-0.37354,0.12771,0.88042,0.23993,0.085879,-0.31185,-0.74344,-0.40966,-0.06985,-0.58602,-0.8425,-0.20334,0.55918,1.281,-0.092384,0.17174,-0.92501,-1.1477,-0.16541,-0.44704,-1.2932,-0.64421,-1.8419,-0.64966,-1.7144,1,
-0.4996,0.15822,0.64143,0.18967,1.2344,0.75305,1.1059,0.55179,0.61023,1.3726,1.4732,0.94619,0.78995,-0.71903,1.5091,0.65618,0.054281,1.2724,1.3065,1.5579,1.1867,0.87614,0.19964,0.35104,0.25872,0.67346,1.5657,0.95146,0.094186,0.8071,0.97946,0.16279,1.3762,-0.055718,-0.31745,0.62549,-0.055364,1.6848,0.31943,1.2559,0.67969,0.31979,-0.080279,-0.40145,-0.42579,-0.04446,-0.34835,-0.28748,0.17378,1,
-0.44533,-0.039681,-0.44007,-0.73163,-0.31861,0.61826,-0.35459,-1.2915,-0.79471,0.15081,-0.59329,-0.30629,-0.043774,-0.38763,0.10069,0.40304,-1.4456,0.69623,1.075,0.2668,0.79192,0.32098,-0.60637,-0.073881,-0.51706,-0.2214,0.38632,-0.083667,0.043755,0.043157,0.32509,0.5659,0.65493,-1.0082,-1.241,0.23203,-1.3412,0.036896,1.0435,0.59894,0.002452,-0.29355,-1.4119,-0.81747,-0.65345,-0.28667,-1.5522,-0.28578,-0.44426,1,
-0.22894,0.44869,0.14956,-0.23451,0.45621,-0.88154,-0.091087,-0.3553,-0.62434,-0.50841,0.017666,-0.46263,0.092026,-0.1907,-0.543,0.8785,-1.2215,0.16678,1.2232,0.82734,0.61971,-0.021775,-0.7021,0.15877,-0.39089,-0.54106,-0.0030546,-0.30578,-0.28732,0.35092,0.42576,0.17571,-0.37082,-0.28998,-0.98247,-1.1893,-0.58671,-0.06472,1.4204,1.049,0.67818,0.81005,-0.53044,-0.069609,0.35013,1.0685,0.30583,-0.78019,-1.1922,1,
0.075752,0.10945,0.15404,-0.32709,-0.80354,-1.2183,-0.41384,-0.41792,-1.19,-0.99417,-0.77851,-1.0372,-0.0058466,0.96238,0.47909,0.037884,-1.0277,-0.29143,0.037823,-0.12504,0.32614,0.037077,0.66844,0.034737,-0.22806,-0.12965,0.1326,0.013441,0.47894,0.31125,0.31232,0.22959,-0.37982,-0.36318,-0.61386,-0.074829,0.084683,0.26019,1.0486,1.4748,0.60283,0.27682,0.16615,0.39179,0.44181,0.70102,0.82703,-0.37221,-0.70771,1,
0.079601,0.55894,0.41082,0.12231,-0.36033,0.16763,0.57704,0.12902,-0.051756,0.69773,-0.12803,-0.31455,-0.30213,1.0937,0.86023,0.32835,0.88679,0.087204,0.83093,0.699,1.1579,-0.078706,0.40977,0.059541,-0.63434,-0.026989,1.1864,1.0069,0.7299,-0.84538,-0.10064,0.066423,-0.50931,-0.81262,-0.65023,0.16038,0.88458,1.7453,1.4766,1.8541,2.24,1.2144,1.1707,1.7674,0.9003,0.35388,1.1494,-0.18468,-0.26336,1,
0.29738,-0.58747,-0.15883,-0.33659,-0.10493,0.024829,0.33178,-0.043866,0.34425,-0.27351,-0.21307,0.21452,-0.068699,0.95016,0.13424,-0.27056,0.16377,-0.24003,0.46816,0.5658,0.32626,0.43097,0.41044,0.24976,0.17426,-0.13038,-0.19427,0.28825,0.55192,0.19834,-0.14026,0.50278,0.096224,-0.15562,-0.10696,-0.3039,0.015218,0.73634,0.19066,0.042334,0.63355,0.86098,0.80741,1.1074,0.26223,-0.36034,0.2139,0.43562,0.014252,1,
0.1444,-0.34842,-0.26339,-0.022016,-0.083496,0.047772,0.02649,-0.031294,-0.40164,0.35157,0.56108,0.33909,0.057261,-0.036933,-0.26649,0.50429,0.57495,0.27678,0.17687,0.80023,0.69743,0.73476,0.65589,0.015244,-0.15186,-0.23419,-0.60498,0.70192,0.61863,-0.65414,-0.61432,0.68868,-0.26155,-0.06604,0.15523,0.082838,0.46816,-0.030821,-0.35411,-0.26396,0.54964,0.31395,-0.027208,0.53697,0.060475,0.09672,-0.27149,0.24133,0.21073,1,
-0.1049,-0.23313,-0.21498,-0.23111,-0.53187,-0.57907,-0.74616,-0.78829,-0.19874,0.06254,0.86238,0.32201,0.19008,-0.33887,0.0089034,0.35808,0.63211,-0.71374,-0.56969,-0.17157,0.33711,0.52684,0.33889,0.14753,-0.49107,-0.15369,-0.74217,0.40919,0.6874,-0.60656,-0.81367,0.63328,-0.58043,-0.54326,-0.85339,-0.95635,-0.66942,-0.67194,-0.026223,1.2113,0.40323,0.35267,-0.63099,-0.61007,-0.11202,-0.34948,-1.0673,-0.12612,-0.065841,1,
-0.067772,0.14481,-0.28406,-0.084196,0.033094,-0.068836,0.41961,0.60528,0.39973,0.0068876,0.23332,0.23797,0.036675,-0.35057,-0.53954,-0.099833,-0.3047,-0.0234,-0.48306,-0.085242,-0.10966,0.48098,0.22578,0.27727,0.50291,-0.12252,-0.53411,-0.64694,0.3068,-0.10379,0.3722,0.086462,-0.27752,0.18489,0.15063,-0.01307,-0.99374,-0.84772,0.43844,1.047,0.43335,-0.33372,-0.73168,-0.20402,0.27182,-0.066655,-0.3304,0.18871,0.25374,1,
-0.27571,-0.16485,-0.17915,-0.16652,0.010617,0.33917,0.36452,0.44615,0.46837,-0.14354,-0.61749,0.014103,-0.3658,-0.40365,-0.46045,0.1307,-0.49178,0.27659,-0.0094384,0.36704,-0.0080451,0.24054,-0.82281,0.05591,-0.22751,-0.15323,-0.6964,-0.41545,-0.26882,-0.0072576,0.26732,0.029612,-0.015209,0.27803,0.093727,0.16226,-0.44622,-0.33758,-0.21013,-0.19501,0.23187,0.062182,-0.37775,-0.45662,-0.12692,-0.49947,-0.38359,0.46924,0.22108,1,
0.059713,-0.0060923,-0.15958,-0.079795,-0.28495,-0.085991,-0.25315,0.58449,0.085042,-0.10306,-0.29565,-0.043663,0.0083972,0.014718,-0.53504,-0.16495,0.0019209,-0.23675,-0.66159,-0.31412,0.17796,-0.33709,-0.29611,0.1112,-0.12719,-0.038736,0.098312,-0.6113,-0.07003,0.2764,-0.0261,-0.34391,0.42574,0.26013,0.048614,0.10919,0.27687,0.059063,-0.5582,-0.24341,0.29465,0.49597,0.079328,0.71375,0.22011,0.1099,-0.091644,0.06802,-0.099295,1,
0.072868,-0.26041,0.21224,0.11406,0.035739,0.21689,-0.088039,0.45034,0.73171,0.54909,0.34626,0.44408,0.39391,0.12298,-0.6683,-0.60969,-0.25985,-0.16977,-0.42687,-0.57404,-0.12315,-0.11816,-0.47356,0.12653,0.089428,0.05967,-0.97231,-0.82963,-0.29922,-0.35309,-0.64354,-0.18103,-0.11433,0.19096,0.44458,0.22471,0.14812,0.29897,-0.33942,-0.083628,0.020985,-0.15129,0.024993,0.195,-0.18353,0.02313,0.23189,-0.34171,-0.323,1,
0.30952,0.74409,0.056251,0.071023,0.00097928,-0.39984,-0.20524,0.21322,0.13189,0.088793,0.2453,0.51477,-0.079183,-0.11456,-0.49945,-0.45082,-0.29103,0.15703,0.37917,0.21635,-0.48527,0.094633,-0.63926,0.2262,0.069139,0.34619,-0.45111,0.098936,-0.16468,-0.48963,-0.32118,0.083048,0.028291,-0.029621,-0.21926,-0.02198,-0.045448,-0.079826,-0.33676,-0.54053,0.019189,0.42037,0.33357,-0.16866,-0.11253,-0.16643,-0.12387,-0.33391,0.033646,1,
-37.63,-26.453,-11.077,-7.4696,-3.336,-5.5296,-1.7424,-7.4869,-7.1403,-16.43,-13.828,-10.083,-18.035,-22.622,-23.044,-24.442,-25.406,-25.109,-25.064,-24.079,-22.575,-8.2798,-4.9677,-10.688,-6.1898,-3.4641,-9.3187,-8.8983,-10.198,-11.234,-19.095,-22.041,-20.534,-14.312,-18.024,-21.129,-23.28,-21.95,-21.884,-22.095,-22.268,-21.89,-21.959,-12.797,-12.873,-19.964,-24.309,-25.791,-26.947,1,
6.324,9.5769,16.283,17.599,15.436,16.69,15.122,13.181,18.595,15.089,9.9018,18.753,14.543,8.4664,8.0425,7.5804,6.2524,6.314,5.6348,6.1206,7.1158,15.334,17.678,18.456,14.487,10.696,14.963,16.431,14.241,14.86,7.2513,4.8541,4.9652,0.96036,0.47621,2.1097,2.5758,2.9974,4.5519,3.2304,3.5212,5.6225,4.8454,15.584,17.987,11.294,6.9467,7.2836,6.1178,1,
2.3802,4.2157,2.7902,3.3397,2.4993,4.1563,3.8231,5.701,4.2451,6.1262,3.3923,3.1919,5.8044,2.5457,2.3539,2.2294,2.2934,1.5674,0.63588,0.81672,1.8356,1.4087,2.5609,5.0959,3.6477,3.7269,4.4942,4.4839,5.0491,6.0523,2.3809,2.1026,2.0556,-1.3051,-0.12191,-0.1402,-1.8531,-3.4998,-2.9729,-3.1601,-4.3065,-4.0506,-3.7688,2.6087,4.1822,1.6713,-1.1192,-1.5368,-0.93471,1,
1.337,2.7072,-0.50796,-0.46547,3.0986,3.946,2.9037,2.9475,2.7724,4.0072,1.4799,1.5841,2.673,2.6288,2.2712,3.3711,3.3512,2.8301,1.8359,2.3361,3.1623,-0.86278,-0.58773,-0.009159,-0.34649,2.6405,0.67707,1.6505,2.6947,2.8425,3.3905,3.1251,3.5356,3.3052,2.5074,2.6143,2.3949,1.7894,2.0131,2.6125,2.722,2.4279,2.782,4.4887,5.3668,5.602,1.9075,1.6321,2.1146,1,
0.97279,2.0834,-0.99025,-1.4931,1.8073,2.5378,1.6596,1.61,1.8591,1.8395,1.2279,0.74732,1.2591,2.6486,1.6869,2.2705,2.4617,1.6234,1.307,2.1542,1.3515,-2.0045,-2.1308,-0.82144,-1.3271,0.099527,-1.1558,-0.47908,0.28486,0.39499,1.8024,2.6486,2.1505,1.0379,0.66698,0.12092,0.89581,1.8823,2.6843,2.6114,4.478,3.899,3.6814,2.396,2.8042,3.6312,1.2763,1.1826,1.4076,1,
0.84524,2.0137,0.86324,0.16479,0.11082,0.40009,-0.45072,0.45691,1.494,0.94847,0.8078,1.9691,1.5136,2.3879,1.4665,1.9722,3.4775,2.3746,1.9162,2.058,1.5436,0.68419,0.50505,0.56466,-0.1583,-0.87857,-0.91082,0.41528,-0.5175,0.07352,0.81717,0.43891,2.0597,2.8349,1.8283,1.3545,0.90378,1.7,2.1167,1.7541,1.6859,1.9387,1.2937,0.69243,0.85765,1.6053,0.5326,1.1149,1.7108,1,
0.64551,1.5665,-0.24178,-0.89315,-0.91209,-0.78232,-1.0999,-0.50643,-1.6142,-0.88823,-0.022178,-0.49331,0.40591,1.4172,0.60392,1.1259,1.7256,0.3355,0.39255,-0.92921,-0.93071,0.011029,-0.10722,-0.64854,0.34655,-0.2767,-0.26958,-0.16108,-0.028644,-0.24658,-1.0192,-1.414,-0.36823,-1.8062,-0.62912,-0.96837,-1.1775,-1.1942,-1.9675,-0.92413,-1.1838,-1.6257,-2.2096,-2.2024,-1.4948,-0.1928,-0.3385,-0.3495,1.3707,1,
0.003952,1.3827,0.47048,0.20136,0.038401,-0.14341,-0.76388,-0.56007,-0.52253,0.69438,-0.47741,-0.45515,-0.15675,1.0314,0.63771,1.3006,1.9661,1.9411,1.7605,-0.46761,0.878,-0.39273,-0.59216,0.46643,-0.18894,-0.096062,-0.14018,1.1549,0.21461,0.3081,0.92069,0.71133,1.4828,2.0436,0.29379,0.57854,0.72337,1.0527,1.2852,2.1339,2.1539,1.8069,1.3538,0.95741,1.1965,2.2621,0.55805,1.5007,2.0578,1,
-0.23312,0.88336,-0.67253,-1.5375,-1.2569,-1.4828,-0.94926,-0.73677,-1.541,-0.88099,-0.8229,-1.5983,-0.77361,0.090339,-0.0003681,0.27303,0.29513,-0.38921,0.43076,-0.78433,-0.076228,-0.87781,-1.2606,-1.1476,-0.78515,-0.075576,-0.63931,0.024009,-0.21925,-1.0957,-0.034841,0.44381,-0.10505,0.80001,0.095417,0.87012,0.69848,1.2281,2.2277,1.1157,0.12954,-0.30768,0.21659,-0.69151,-1.164,0.40508,-0.34668,0.14947,0.20359,1,
-0.35736,0.51429,0.68707,0.0691,-0.58378,-0.752,-0.22093,-0.55901,-0.28074,-1.1438,-0.65739,-0.29489,-0.079576,0.51183,0.77068,0.7857,-0.067043,0.23526,-0.36289,0.22733,-0.074393,0.067107,-0.09324,-0.43013,-0.26071,0.45737,-0.5367,0.54952,-0.46792,-0.37865,0.64773,0.86019,0.11259,1.0791,0.52021,0.96047,1.2517,0.26517,0.61059,0.20457,-0.36444,-0.38739,-1.0439,-1.4515,-1.7098,-1.0588,0.33293,0.045162,-0.11678,1,
-0.43921,0.34048,-0.42624,-0.42438,0.10599,-0.10581,0.21943,-0.28091,-0.066274,-0.9648,-0.2093,-0.5875,-0.86466,0.78252,0.82119,0.27792,0.061143,1.0017,-0.31989,-0.30163,-0.71026,-0.25227,-0.20035,0.56535,-0.072606,-0.91313,-0.92872,-0.95022,-0.28079,-0.29857,-0.38231,1.4299,0.84924,0.96183,0.89611,0.50639,0.35461,-0.27484,-0.7311,0.22439,-0.64594,-0.17005,0.0026165,-0.48126,-0.37805,0.027999,0.30295,0.81858,0.18698,1,
-0.095792,0.31671,0.58744,0.15,0.10502,0.069644,-0.090977,-0.25043,0.52286,-0.18241,0.14229,0.49303,-0.32626,0.58762,0.92669,1.0301,1.2097,1.2747,0.23253,0.22704,-0.087829,0.33227,0.16736,-0.11652,0.28334,0.30482,0.34868,0.16704,0.033937,0.30583,0.52182,0.49875,0.34594,-0.33999,0.16483,-0.40646,-0.075768,1.1131,1.1562,0.80807,0.90478,0.52701,0.98441,0.66885,0.65036,0.64641,0.25742,1.4776,0.8044,1,
-0.081981,0.049546,0.39522,-0.27174,-0.072864,-0.16735,-0.35166,-0.34402,-0.58529,0.019453,0.24185,-0.078024,0.18914,0.19458,0.34045,1.0072,0.95193,0.71522,0.23072,0.47549,-0.28278,-0.63893,-0.72464,-0.21529,0.23778,0.85047,-0.033399,-0.37741,-0.31078,-0.31706,-0.056549,0.23288,0.88014,0.20373,0.70687,0.42181,0.36657,0.66006,1.1026,0.29433,0.71721,0.56512,-0.2245,0.31756,0.33491,-0.20425,0.17523,0.56731,0.80374,1,
